link,title,director0,director1,director2,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,lang1,lang2,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/1300275/,大开眼戒 Eyes Wide Shut,斯坦利·库布里,unknown,unknown,汤姆·克鲁斯,妮可·基德曼,麦迪逊·埃金顿,剧情,悬疑,惊悚,情色,英国,美国,unknown,unknown,unknown,unknown,1999,"['本能', 'https://movie.douban.com/subject/1291869/?from=subject-page']","['白日美人', 'https://movie.douban.com/subject/1301649/?from=subject-page']","['不羁夜', 'https://movie.douban.com/subject/1292965/?from=subject-page']","['女性瘾者：第一部', 'https://movie.douban.com/subject/6827727/?from=subject-page']","['苦月亮', 'https://movie.douban.com/subject/1301582/?from=subject-page']","['洛丽塔', 'https://movie.douban.com/subject/1296992/?from=subject-page']","['戏梦巴黎', 'https://movie.douban.com/subject/1291856/?from=subject-page']","['性、谎言和录像带', 'https://movie.douban.com/subject/1292341/?from=subject-page']","['放大', 'https://movie.douban.com/subject/1310176/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']"
https://movie.douban.com/subject/4179012/,东方快车谋杀案 Poirot: Murder on the Orient Express,菲利普·马,unknown,unknown,大卫·苏切,艾琳·阿特金斯,杰西卡·查斯坦,剧情,悬疑,犯罪,unknown,英国,unknown,unknown,unknown,unknown,unknown,2010,"['尼罗河上的惨案', 'https://movie.douban.com/subject/1427034/?from=subject-page']","['阳光下的罪恶', 'https://movie.douban.com/subject/1763939/?from=subject-page']","['ABC谋杀案', 'https://movie.douban.com/subject/1506769/?from=subject-page']","['啤酒谋杀案', 'https://movie.douban.com/subject/1427038/?from=subject-page']","['东方快车谋杀案', 'https://movie.douban.com/subject/1292699/?from=subject-page']","['怪钟疑案', 'https://movie.douban.com/subject/4106641/?from=subject-page']","['三幕悲剧', 'https://movie.douban.com/subject/3992966/?from=subject-page']","['万圣节前夜的谋杀案', 'https://movie.douban.com/subject/4130238/?from=subject-page']","['悬崖山庄奇案', 'https://movie.douban.com/subject/1421742/?from=subject-page']","['帷幕：波洛的最后一案', 'https://movie.douban.com/subject/25892252/?from=subject-page']"
https://movie.douban.com/subject/1310175/,群鸟 The Birds,阿尔弗雷德·希区柯,unknown,unknown,罗德·泰勒,杰西卡·坦迪,苏珊娜·普莱舍特,悬疑,惊悚,灾难,unknown,美国,unknown,unknown,unknown,unknown,unknown,1963,"['迷魂记', 'https://movie.douban.com/subject/1297294/?from=subject-page']","['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['深闺疑云', 'https://movie.douban.com/subject/1295568/?from=subject-page']","['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['三十九级台阶', 'https://movie.douban.com/subject/1298412/?from=subject-page']","['夺魂索', 'https://movie.douban.com/subject/1301230/?from=subject-page']","['蝴蝶梦', 'https://movie.douban.com/subject/1293824/?from=subject-page']","['火车怪客', 'https://movie.douban.com/subject/1298505/?from=subject-page']"
https://movie.douban.com/subject/1292234/,漫长的婚约 Un long dimanche de fiançailles,让-皮埃尔·热,unknown,unknown,奥黛丽·塔图,加斯帕德·尤利尔,多米尼克·皮侬,剧情,爱情,悬疑,战争,法国,美国,unknown,unknown,unknown,unknown,2004,"['冷山', 'https://movie.douban.com/subject/1307332/?from=subject-page']","['芳芳', 'https://movie.douban.com/subject/1293377/?from=subject-page']","['浓情巧克力', 'https://movie.douban.com/subject/1301890/?from=subject-page']","['只要在一起', 'https://movie.douban.com/subject/1929461/?from=subject-page']","['两小无猜', 'https://movie.douban.com/subject/1308817/?from=subject-page']","['面纱', 'https://movie.douban.com/subject/1441238/?from=subject-page']","['对她说', 'https://movie.douban.com/subject/1292211/?from=subject-page']","['走出非洲', 'https://movie.douban.com/subject/1291840/?from=subject-page']","['午夜巴塞罗那', 'https://movie.douban.com/subject/1981242/?from=subject-page']","['巴黎，我爱你', 'https://movie.douban.com/subject/1783772/?from=subject-page']"
https://movie.douban.com/subject/1689787/,回归 Volver,佩德罗·阿莫多,unknown,unknown,佩内洛普·克鲁兹,卡门·毛拉,洛拉·杜埃尼亚斯,剧情,喜剧,悬疑,犯罪,西班牙,unknown,unknown,unknown,unknown,unknown,2006,"['放大', 'https://movie.douban.com/subject/1310176/?from=subject-page']","['八美图', 'https://movie.douban.com/subject/1299292/?from=subject-page']","['唐人街', 'https://movie.douban.com/subject/1293889/?from=subject-page']","['谜一样的双眼', 'https://movie.douban.com/subject/4066125/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']","['泳池情杀案', 'https://movie.douban.com/subject/1307427/?from=subject-page']","['不道德的审判', 'https://movie.douban.com/subject/1301601/?from=subject-page']","['迷魂记', 'https://movie.douban.com/subject/1297294/?from=subject-page']","['隐藏摄像机', 'https://movie.douban.com/subject/1438066/?from=subject-page']"
https://movie.douban.com/subject/2335122/,真相至上 Nothing But the Truth,罗德·拉,unknown,unknown,凯特·贝金赛尔,马特·狄龙,维拉·法米加,剧情,悬疑,unknown,unknown,美国,unknown,unknown,unknown,unknown,unknown,2008,"['影子写手', 'https://movie.douban.com/subject/3120852/?from=subject-page']","['换子疑云', 'https://movie.douban.com/subject/2028666/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['谜一样的双眼', 'https://movie.douban.com/subject/4066125/?from=subject-page']","['斯隆女士', 'https://movie.douban.com/subject/26703158/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['囚徒', 'https://movie.douban.com/subject/3592859/?from=subject-page']","['失踪宝贝', 'https://movie.douban.com/subject/1905777/?from=subject-page']"
https://movie.douban.com/subject/1299769/,第六感生死缘 Meet Joe Black,马丁·布莱斯,unknown,unknown,布拉德·皮特,安东尼·霍普金斯,克莱尔·弗兰妮,剧情,爱情,悬疑,奇幻,美国,unknown,unknown,unknown,unknown,unknown,1998,"['天使之城', 'https://movie.douban.com/subject/1292212/?from=subject-page']","['人鬼情未了', 'https://movie.douban.com/subject/1293203/?from=subject-page']","['诺丁山', 'https://movie.douban.com/subject/1298038/?from=subject-page']","['西雅图未眠夜', 'https://movie.douban.com/subject/1298128/?from=subject-page']","['云中漫步', 'https://movie.douban.com/subject/1300945/?from=subject-page']","['恋恋笔记本', 'https://movie.douban.com/subject/1309163/?from=subject-page']","['燃情岁月', 'https://movie.douban.com/subject/1295865/?from=subject-page']","['罗马假日', 'https://movie.douban.com/subject/1293839/?from=subject-page']","['爱在日落黄昏时', 'https://movie.douban.com/subject/1291990/?from=subject-page']","['穿越时空爱上你', 'https://movie.douban.com/subject/1304485/?from=subject-page']"
https://movie.douban.com/subject/1303698/,405谋杀案,沈耀,unknown,unknown,仲星火,徐敏,严翔,悬疑,惊悚,unknown,unknown,中国大陆,unknown,unknown,unknown,unknown,unknown,1980,"['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['戴手铐的旅客', 'https://movie.douban.com/subject/1422284/?from=subject-page']","['黑三角', 'https://movie.douban.com/subject/1307910/?from=subject-page']","['尼罗河上的惨案', 'https://movie.douban.com/subject/1302100/?from=subject-page']","['阳光下的罪恶', 'https://movie.douban.com/subject/1300266/?from=subject-page']","['林中迷案', 'https://movie.douban.com/subject/3324438/?from=subject-page']","['第三人', 'https://movie.douban.com/subject/1295451/?from=subject-page']","['保密局的枪声', 'https://movie.douban.com/subject/1959291/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['东方快车谋杀案', 'https://movie.douban.com/subject/1292699/?from=subject-page']"
https://movie.douban.com/subject/30241102/,行骗天下JP：浪漫篇 コンフィデンスマンJP,田中,unknown,unknown,长泽雅美,东出昌大,小日向文世,喜剧,悬疑,unknown,unknown,日本,unknown,unknown,unknown,unknown,unknown,2019,"['行骗天下JP：运势篇', 'https://movie.douban.com/subject/30476406/?from=subject-page']","['我是大哥大 电影版', 'https://movie.douban.com/subject/33400537/?from=subject-page']","['魔幻时刻', 'https://movie.douban.com/subject/2157507/?from=subject-page']","['愚人节', 'https://movie.douban.com/subject/26270517/?from=subject-page']","['盗钥匙的方法', 'https://movie.douban.com/subject/6880497/?from=subject-page']","['摄影机不要停！', 'https://movie.douban.com/subject/30234315/?from=subject-page']","['银魂2', 'https://movie.douban.com/subject/27199577/?from=subject-page']","['极限职业', 'https://movie.douban.com/subject/27597250/?from=subject-page']","['胜者即是正义 2014SP', 'https://movie.douban.com/subject/26020814/?from=subject-page']","['帝一之国', 'https://movie.douban.com/subject/26691320/?from=subject-page']"
https://movie.douban.com/subject/1305903/,心慌方 Cube,文森佐·纳塔,unknown,unknown,妮可·德波儿,妮基·瓜达尼,大卫·休莱特,科幻,悬疑,惊悚,unknown,加拿大,美国,unknown,unknown,unknown,unknown,1997,"['心慌方·零', 'https://movie.douban.com/subject/1316693/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']"
https://movie.douban.com/subject/1301230/,夺魂索 Rope,阿尔弗雷德·希区柯,unknown,unknown,约翰·道尔,法利·格兰杰,詹姆斯·斯图尔特,悬疑,惊悚,犯罪,unknown,美国,unknown,unknown,unknown,unknown,unknown,1948,"['火车怪客', 'https://movie.douban.com/subject/1298505/?from=subject-page']","['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['擒凶记', 'https://movie.douban.com/subject/1301233/?from=subject-page']","['三十九级台阶', 'https://movie.douban.com/subject/1298412/?from=subject-page']","['深闺疑云', 'https://movie.douban.com/subject/1295568/?from=subject-page']","['辣手摧花', 'https://movie.douban.com/subject/1293817/?from=subject-page']","['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']"
https://movie.douban.com/subject/2361826/,如月疑云 キサラギ,佐藤祐,unknown,unknown,小栗旬,中山裕介,小出惠介,喜剧,悬疑,unknown,unknown,日本,unknown,unknown,unknown,unknown,unknown,2007,"['金色梦乡', 'https://movie.douban.com/subject/3660428/?from=subject-page']","['嫌疑人X的献身', 'https://movie.douban.com/subject/2369845/?from=subject-page']","['乌鸦的拇指', 'https://movie.douban.com/subject/6889533/?from=subject-page']","['白雪公主杀人事件', 'https://movie.douban.com/subject/24858414/?from=subject-page']","['诈欺游戏 电影版', 'https://movie.douban.com/subject/3718665/?from=subject-page']","['重力小丑', 'https://movie.douban.com/subject/3727653/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['罪恶之家', 'https://movie.douban.com/subject/25955491/?from=subject-page']"
https://movie.douban.com/subject/24860563/,招魂2 The Conjuring 2,温子,unknown,unknown,帕特里克·威尔森,维拉·法米加,麦迪逊·沃尔夫,剧情,悬疑,恐怖,unknown,加拿大,美国,英国,unknown,unknown,unknown,2016,"['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['潜伏2', 'https://movie.douban.com/subject/10485526/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['安娜贝尔2：诞生', 'https://movie.douban.com/subject/26644205/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['无名女尸', 'https://movie.douban.com/subject/26339213/?from=subject-page']","['鬼影', 'https://movie.douban.com/subject/1773217/?from=subject-page']","['咒怨', 'https://movie.douban.com/subject/1306808/?from=subject-page']","['遗传厄运', 'https://movie.douban.com/subject/27621727/?from=subject-page']"
https://movie.douban.com/subject/27040737/,祈祷落幕时 祈りの幕が下りる時,福泽克,unknown,unknown,阿部宽,松岛菜菜子,沟端淳平,剧情,悬疑,unknown,unknown,日本,unknown,unknown,unknown,unknown,unknown,2018,"['网络谜踪', 'https://movie.douban.com/subject/27615441/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['麒麟之翼 新参者剧场版', 'https://movie.douban.com/subject/6402464/?from=subject-page']","['嫌疑人X的献身', 'https://movie.douban.com/subject/2369845/?from=subject-page']","['沉睡的森林', 'https://movie.douban.com/subject/25750179/?from=subject-page']","['去年冬天与你分手', 'https://movie.douban.com/subject/27102505/?from=subject-page']","['海市蜃楼', 'https://movie.douban.com/subject/30164448/?from=subject-page']","['特工', 'https://movie.douban.com/subject/26683421/?from=subject-page']","['误杀', 'https://movie.douban.com/subject/30176393/?from=subject-page']"
https://movie.douban.com/subject/1296794/,怪形 The Thing,约翰·卡朋,unknown,unknown,库尔特·拉塞尔,威尔福德·布利姆雷,TK·卡特,科幻,悬疑,恐怖,unknown,美国,unknown,unknown,unknown,unknown,unknown,1982,"['战栗黑洞', 'https://movie.douban.com/subject/1303460/?from=subject-page']","['怪形前传', 'https://movie.douban.com/subject/3097525/?from=subject-page']","['异形', 'https://movie.douban.com/subject/1300868/?from=subject-page']","['驱魔人', 'https://movie.douban.com/subject/1293755/?from=subject-page']","['罗斯玛丽的婴儿', 'https://movie.douban.com/subject/1293852/?from=subject-page']","['变蝇人', 'https://movie.douban.com/subject/1293073/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['猛鬼街', 'https://movie.douban.com/subject/1298389/?from=subject-page']","['极度深寒', 'https://movie.douban.com/subject/1293515/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']"
https://movie.douban.com/subject/1291869/,本能 Basic Instinct,保罗·范霍,unknown,unknown,迈克尔·道格拉斯,莎朗·斯通,乔治·杜兹达扎,剧情,悬疑,惊悚,unknown,美国,法国,unknown,unknown,unknown,unknown,1992,"['大开眼戒', 'https://movie.douban.com/subject/1300275/?from=subject-page']","['原罪', 'https://movie.douban.com/subject/1302303/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['白日美人', 'https://movie.douban.com/subject/1301649/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']"
https://movie.douban.com/subject/3819877/,活埋 Buried,罗德里戈·科尔特,unknown,unknown,瑞安·雷诺兹,何塞·路易斯·加西亚·佩雷斯,罗伯特·帕特森,剧情,悬疑,惊悚,unknown,西班牙,英国,美国,unknown,unknown,unknown,2010,"['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']"
https://movie.douban.com/subject/1427034/,尼罗河上的惨案 Poirot: Death on the Nile,安迪·威尔,unknown,unknown,大卫·苏切,詹姆斯·福克斯,爱玛·格里菲斯·马琳,剧情,悬疑,犯罪,unknown,英国,unknown,unknown,unknown,unknown,unknown,2004,"['阳光下的罪恶', 'https://movie.douban.com/subject/1763939/?from=subject-page']","['啤酒谋杀案', 'https://movie.douban.com/subject/1427038/?from=subject-page']","['ABC谋杀案', 'https://movie.douban.com/subject/1506769/?from=subject-page']","['东方快车谋杀案', 'https://movie.douban.com/subject/4179012/?from=subject-page']","['尼罗河上的惨案', 'https://movie.douban.com/subject/1302100/?from=subject-page']","['悬崖山庄奇案', 'https://movie.douban.com/subject/1421742/?from=subject-page']","['H庄园的一次午餐', 'https://movie.douban.com/subject/1427039/?from=subject-page']","['葬礼之后', 'https://movie.douban.com/subject/1768214/?from=subject-page']","['高尔夫球场的疑云', 'https://movie.douban.com/subject/1306987/?from=subject-page']","['三幕悲剧', 'https://movie.douban.com/subject/3992966/?from=subject-page']"
https://movie.douban.com/subject/1296697/,人猿星球 Planet of the Apes,富兰克林·沙夫,unknown,unknown,查尔顿·赫斯顿,罗迪·麦克道尔,金·亨特,科幻,悬疑,冒险,unknown,美国,unknown,unknown,unknown,unknown,unknown,1968,"['逃离猩球', 'https://movie.douban.com/subject/1915381/?from=subject-page']","['猩球征服', 'https://movie.douban.com/subject/1915382/?from=subject-page']","['失陷猩球', 'https://movie.douban.com/subject/1294934/?from=subject-page']","['决战猩球', 'https://movie.douban.com/subject/1915385/?from=subject-page']","['超时空接触', 'https://movie.douban.com/subject/1295647/?from=subject-page']","['大都会', 'https://movie.douban.com/subject/1298107/?from=subject-page']","['十二猴子', 'https://movie.douban.com/subject/1298744/?from=subject-page']","['这个男人来自地球', 'https://movie.douban.com/subject/2300586/?from=subject-page']","['回到未来', 'https://movie.douban.com/subject/1300555/?from=subject-page']","['深渊', 'https://movie.douban.com/subject/1299560/?from=subject-page']"
https://movie.douban.com/subject/11510624/,全民目击,非,unknown,unknown,孙红雷,余男,郭富城,剧情,悬疑,犯罪,unknown,中国大陆,unknown,unknown,unknown,unknown,unknown,2013,"['催眠大师', 'https://movie.douban.com/subject/24743711/?from=subject-page']","['误杀', 'https://movie.douban.com/subject/30176393/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['记忆大师', 'https://movie.douban.com/subject/25884801/?from=subject-page']","['烈日灼心', 'https://movie.douban.com/subject/24719063/?from=subject-page']","['十二公民', 'https://movie.douban.com/subject/24875534/?from=subject-page']","['追凶者也', 'https://movie.douban.com/subject/26284621/?from=subject-page']","['无双', 'https://movie.douban.com/subject/26425063/?from=subject-page']","['唐人街探案', 'https://movie.douban.com/subject/26311973/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']"
https://movie.douban.com/subject/6517421/,惊天魔盗团 Now You See Me,路易斯·莱特里,unknown,unknown,杰西·艾森伯格,艾拉·菲舍尔,伍迪·哈里森,剧情,悬疑,犯罪,unknown,美国,法国,unknown,unknown,unknown,unknown,2013,"['惊天魔盗团2', 'https://movie.douban.com/subject/25662337/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['催眠大师', 'https://movie.douban.com/subject/24743711/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['金蝉脱壳', 'https://movie.douban.com/subject/3025447/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['速度与激情6', 'https://movie.douban.com/subject/6537500/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']"
https://movie.douban.com/subject/4176542/,杀生,管,unknown,unknown,黄渤,任达华,余男,剧情,悬疑,unknown,unknown,中国大陆,unknown,unknown,unknown,unknown,unknown,2012,"['催眠大师', 'https://movie.douban.com/subject/24743711/?from=subject-page']","['疯狂的赛车', 'https://movie.douban.com/subject/2124703/?from=subject-page']","['斗牛', 'https://movie.douban.com/subject/4009651/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['十二公民', 'https://movie.douban.com/subject/24875534/?from=subject-page']","['厨子戏子痞子', 'https://movie.douban.com/subject/6011806/?from=subject-page']","['全民目击', 'https://movie.douban.com/subject/11510624/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['记忆大师', 'https://movie.douban.com/subject/25884801/?from=subject-page']","['追凶者也', 'https://movie.douban.com/subject/26284621/?from=subject-page']"
https://movie.douban.com/subject/3338851/,锅匠，裁缝，士兵，间谍 Tinker Tailor Soldier Spy,托马斯·阿尔弗莱德,unknown,unknown,加里·奥德曼,科林·费尔斯,汤姆·哈迪,剧情,悬疑,惊悚,unknown,英国,法国,德国,unknown,unknown,unknown,2011,"['影子写手', 'https://movie.douban.com/subject/3120852/?from=subject-page']","['龙纹身的女孩', 'https://movie.douban.com/subject/4206357/?from=subject-page']","['大侦探福尔摩斯2：诡影游戏', 'https://movie.douban.com/subject/4051753/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['十二宫', 'https://movie.douban.com/subject/1781126/?from=subject-page']"
https://movie.douban.com/subject/26688480/,逃出绝命镇 Get Out,乔丹·皮,unknown,unknown,丹尼尔·卡卢亚,艾莉森·威廉姆斯,凯瑟琳·基纳,悬疑,惊悚,恐怖,unknown,美国,unknown,unknown,unknown,unknown,unknown,2017,"['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['潜伏', 'https://movie.douban.com/subject/4817901/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['解除好友2：暗网', 'https://movie.douban.com/subject/26725678/?from=subject-page']"
https://movie.douban.com/subject/3075983/,电锯惊魂6 Saw VI,凯文·格劳,unknown,unknown,托宾·贝尔,科斯塔斯·曼迪勒,马克·罗斯顿,悬疑,惊悚,恐怖,unknown,美国,加拿大,unknown,unknown,unknown,unknown,2009,"['电锯惊魂5', 'https://movie.douban.com/subject/2350904/?from=subject-page']","['死神来了2', 'https://movie.douban.com/subject/1307956/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['潜伏', 'https://movie.douban.com/subject/4817901/?from=subject-page']","['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']"
https://movie.douban.com/subject/33400376/,平原上的夏洛克,徐,unknown,unknown,徐朝英,张占义,宿树合,剧情,喜剧,悬疑,unknown,中国大陆,unknown,unknown,unknown,unknown,unknown,2019,"['功夫', 'https://movie.douban.com/subject/1291543/?from=subject-page']","['甲方乙方', 'https://movie.douban.com/subject/1303173/?from=subject-page']","['疯狂的石头', 'https://movie.douban.com/subject/1862151/?from=subject-page']","['有话好好说', 'https://movie.douban.com/subject/1296436/?from=subject-page']","['摄影机不要停！', 'https://movie.douban.com/subject/30234315/?from=subject-page']","['落叶归根', 'https://movie.douban.com/subject/1853621/?from=subject-page']","['同学麦娜丝', 'https://movie.douban.com/subject/34902639/?from=subject-page']","['爱情神话', 'https://movie.douban.com/subject/35376457/?from=subject-page']","['追凶者也', 'https://movie.douban.com/subject/26284621/?from=subject-page']","['无名之辈', 'https://movie.douban.com/subject/27110296/?from=subject-page']"
https://movie.douban.com/subject/1895120/,死寂 Dead Silence,温子,unknown,unknown,唐尼·沃尔伯格,安贝·瓦莱塔,瑞恩·柯万腾,悬疑,恐怖,unknown,unknown,美国,unknown,unknown,unknown,unknown,unknown,2007,"['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['潜伏', 'https://movie.douban.com/subject/4817901/?from=subject-page']","['寂静岭', 'https://movie.douban.com/subject/1466007/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['鬼影', 'https://movie.douban.com/subject/1773217/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['咒怨', 'https://movie.douban.com/subject/1306808/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']","['幻影凶间', 'https://movie.douban.com/subject/1793903/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']"
https://movie.douban.com/subject/2464346/,白丝带 Das weiße Band – Eine deutsche Kindergeschichte,迈克尔·哈内,unknown,unknown,克里斯蒂安·富里道尔,恩斯特·雅各比,莉奥妮·贝尼希,剧情,悬疑,unknown,unknown,德国,奥地利,法国,unknown,unknown,unknown,2009,"['隐藏摄像机', 'https://movie.douban.com/subject/1438066/?from=subject-page']","['放大', 'https://movie.douban.com/subject/1310176/?from=subject-page']","['鲸鱼马戏团', 'https://movie.douban.com/subject/1416898/?from=subject-page']","['撒旦探戈', 'https://movie.douban.com/subject/1422088/?from=subject-page']","['第三人', 'https://movie.douban.com/subject/1295451/?from=subject-page']","['伊万的童年', 'https://movie.douban.com/subject/1294421/?from=subject-page']","['再见，孩子们', 'https://movie.douban.com/subject/1292586/?from=subject-page']","['唐人街', 'https://movie.douban.com/subject/1293889/?from=subject-page']","['大幻影', 'https://movie.douban.com/subject/1294808/?from=subject-page']","['影子部队', 'https://movie.douban.com/subject/1466419/?from=subject-page']"
