爱在黎明破晓前,,,,,,,,,,
爱在日落黄昏时,罗马假日,,,,,,,,,
时时刻刻,,,,,,,,,,
罗马假日,恋恋笔记本,,,,,,,,,
叫我第一名,,,,,,,,,,
蝴蝶君 M. Butterfly,迷恋荷尔蒙,,,,,,,,,
卡萨布兰卡,魂断蓝桥,面纱,天使之城,英国病人,走出非洲,朗读者,珍珠港,,,
蝴蝶梦 Rebecca,深闺疑云,美人计,,,,,,,,
恋恋笔记本,泰坦尼克号,暮光之城,,,,,,,,
木偶奇遇记,小鹿斑比,花木兰,,,,,,,,
蒂凡尼的早餐 Breakfast at Tiffany's,罗马假日,窈窕淑女,龙凤配,魂断蓝桥,人鬼情未了,爱在日落黄昏时,西雅图未眠夜,恋恋笔记本,,
这个男人来自地球,超时空接触,K星异客,千钧一发,第九区,降临,,,,,
我在雨中等你 The Art of Racing in the Rain,多哥,一条狗的使命,丛林赤子心,南极大冒险,,,,,,
初恋这首情歌 Sing Street,爱乐之城,爱在黎明破晓前,醉乡民谣,如晴天，似雨天,,,,,,
水牛城66 Buffalo '66,天堂陌影,安妮·霍尔,,,,,,,,
寻子遇仙记,城市之光,大独裁者,,,,,,,,
罗马假日,泰坦尼克号,爱乐之城,,,,,,,,
叫我第一名,荒岛余生,自闭历程,127小时,当幸福来敲门,,,,,,
赛末点 Match Point,曼哈顿,爱在日落黄昏时,安妮·霍尔,偷心,当哈利遇到莎莉,面纱,和莎莫的500天,,,
罗马假日,恋恋笔记本,泰坦尼克号,记忆碎片,,,,,,,
小妇人 Little Women,爱在黎明破晓前,爱乐之城,罗马假日,恋恋笔记本,,,,,,
和莎莫的500天 (500) Days of Summer,爱在日落黄昏时,他其实没那么喜欢你,恋恋笔记本,一天,当哈利遇到莎莉,,,,,
窈窕淑女 My Fair Lady,蒂凡尼的早餐,龙凤配,罗马假日,魂断蓝桥,爱在黎明破晓前,,,,,
走出非洲,英国病人,纯真年代,,,,,,,,
西雅图未眠夜,罗马假日,恋恋笔记本,人鬼情未了,天使之城,当哈利遇到莎莉,爱在日落黄昏时,他其实没那么喜欢你,,,
