夜半歌声,胭脂扣,星月童话,恋战冲绳,左右情缘,新不了情,秋天的童话,,,,
秒速5厘米,起风了,,,,,,,,,
重庆森林,花样年华,,,,,,,,,
爱在暹罗 รักแห่งสยาม,蓝宇,春光乍泄,美少年之恋,,,,,,,
相爱相亲,孤味,推手,饮食男女,山河故人,一念无明,步履不停,万箭穿心,如父如子,比海更深,
面纱 The Painted Veil,甜蜜蜜,花样年华,重庆森林,,,,,,,
重庆森林,,,,,,,,,,
梁祝,胭脂扣,半生缘,甜蜜蜜,天若有情,秋天的童话,新不了情,花样年华,,,
少年的你,花束般的恋爱,天才枪手,初恋这件小事,爱情神话,重庆森林,,,,,
春光乍泄,谁先爱上他的,,,,,,,,,
谁先爱上他的,蓝宇,春光乍泄,,,,,,,,
色，戒,,,,,,,,,,
胭脂扣,甜蜜蜜,,,,,,,,,
12夜,甜蜜蜜,每当变幻时,重庆森林,花样年华,胭脂扣,忘不了,堕落天使,玻璃之城,花束般的恋爱,
狐妖小红娘剧场版：王权富贵,秦时明月之一舞倾城,大闹天宫,,,,,,,,
狐妖小红娘剧场版：王权富贵,秦时明月之一舞倾城,大闹天宫,,,,,,,,
