,genre0,genre1,director0,ReleaseDate,region0
107,剧情,爱情,瑟琳·席安,2019,法国
108,喜剧,爱情,巴斯特·基,1925,美国
109,剧情,传记,扬·特洛,2008,瑞典
110,剧情,爱情,瑟琳·席安,2019,法国
111,剧情,unknown,贾樟,1998,中国香港
112,剧情,爱情,克日什托夫·基耶斯洛夫斯,1994,法国
113,剧情,喜剧,黄信,2017,中国台湾
114,剧情,爱情,北野,1997,日本
115,剧情,爱情,安东尼·明格,1996,美国
116,剧情,爱情,佩德罗·阿莫多,2002,西班牙
117,剧情,unknown,李沧,1999,韩国
118,剧情,喜剧,比利·怀尔,1960,美国
119,动画,奇幻,宫崎,1986,日本
120,剧情,爱情,张婉,1987,中国香港
121,剧情,悬疑,奥里奥尔·保,2016,西班牙
122,喜剧,家庭,克里斯·哥伦,1990,美国
123,剧情,爱情,迈克尔·柯蒂,1942,美国
124,喜剧,家庭,桑,1947,中国大陆
125,剧情,爱情,恩斯特·马里施,1956,奥地利
126,喜剧,同性,陈可,1996,中国香港
127,剧情,运动,西尔维斯特·史泰,1979,美国
128,剧情,爱情,新海,2007,日本
129,剧情,爱情,伍迪·艾,2008,西班牙
130,剧情,喜剧,伍迪·艾,1997,美国
131,剧情,爱情,关锦,2001,中国大陆
132,剧情,家庭,许承,2020,中国台湾
133,剧情,爱情,理查德·林克莱,2004,美国
134,喜剧,爱情,约翰·卡,2013,美国
135,剧情,爱情,关锦,1987,中国香港
136,剧情,喜剧,威廉·惠,1953,美国
137,剧情,喜剧,威廉·惠,1953,美国
138,剧情,爱情,乔·赖,2005,法国
139,剧情,爱情,托德·海因,2015,英国
140,剧情,爱情,弗朗索瓦·特吕,1962,法国
141,剧情,同性,罗宾·坎皮,2017,法国
142,喜剧,unknown,比利·怀尔,1959,美国
143,剧情,爱情,让-雅克·阿,1992,法国
144,剧情,爱情,布拉德·塞伯,1998,美国
145,剧情,爱情,陈可,1996,中国香港
146,爱情,动画,克莱德·杰洛尼,1950,美国
147,剧情,喜剧,王,2016,中国大陆
148,爱情,动画,王,2016,中国大陆
149,剧情,爱情,刘伟,2006,韩国
150,剧情,爱情,王家,1994,中国香港
151,剧情,爱情,陈可,1996,中国香港
152,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
153,剧情,喜剧,李小,1972,中国香港
154,剧情,爱情,约翰·卡,2007,爱尔兰
155,剧情,爱情,李,1995,美国
156,剧情,爱情,法提赫·阿,2008,美国
157,剧情,爱情,伍迪·艾,2008,西班牙
158,剧情,喜剧,诺拉·艾芙,1993,美国
159,爱情,动画,威廉·科特雷,1937,美国
160,剧情,战争,斯坦利·库布里,1957,美国
161,剧情,爱情,朱丽·泰,2002,美国
162,剧情,爱情,陈可,1996,中国香港
163,喜剧,动画,宫崎,1992,日本
164,剧情,爱情,王家,2000,中国香港
165,剧情,动作,徐,1992,中国香港
166,剧情,喜剧,威廉·惠,1953,美国
167,剧情,爱情,土井裕,2021,日本
168,剧情,爱情,让-雅克·阿,1992,法国
169,剧情,爱情,李,2000,中国台湾
170,爱情,unknown,岩井俊,1998,日本
171,剧情,喜剧,威廉·惠,1953,美国
172,剧情,爱情,伍迪·艾,2008,西班牙
173,剧情,爱情,李宰,2004,韩国
174,剧情,喜剧,彭浩,2010,中国香港
175,剧情,爱情,陈可,2005,中国大陆
176,喜剧,unknown,陈嘉,1992,中国香港
177,剧情,爱情,王家,1994,中国香港
178,剧情,爱情,克日什托夫·基耶斯洛夫斯,1993,法国
179,剧情,爱情,李宰,2004,韩国
180,剧情,爱情,尔冬,2003,中国香港
181,剧情,冒险,杜家,2011,中国大陆
182,剧情,爱情,张婉,1998,中国香港
183,动作,爱情,程小,1991,中国香港
184,科幻,犯罪,大友启,2013,日本
185,剧情,爱情,詹姆斯·伊沃,1987,英国
186,剧情,爱情,迈克尔·柯蒂,1942,美国
187,爱情,悬疑,阿尔弗雷德·希区柯,1945,美国
188,剧情,爱情,李宰,2004,韩国
189,剧情,unknown,杨德,1985,中国台湾
190,爱情,动画,克莱德·杰洛尼,1959,美国
191,剧情,喜剧,威廉·惠,1953,美国
192,剧情,科幻,理查德·沙因克,2007,美国
193,剧情,冒险,埃里克松·科,2019,美国
194,喜剧,爱情,约翰·卡,2013,美国
195,剧情,unknown,顾长,2007,中国大陆
196,剧情,unknown,维姆·文德,1984,西德
197,剧情,爱情,让-雅克·阿,1992,法国
198,剧情,爱情,弗朗索瓦·特吕,1962,法国
199,剧情,爱情,弗朗索瓦·特吕,1962,法国
200,剧情,喜剧,查理·卓别,1921,美国
201,喜剧,动作,李力,1996,中国香港
202,剧情,喜剧,威廉·惠,1953,美国
203,剧情,爱情,山田洋,2004,日本
204,剧情,家庭,什密特·阿,2007,印度
205,剧情,爱情,伍迪·艾,2008,西班牙
206,剧情,爱情,Kunal Kohl,2006,印度
207,剧情,unknown,费德里科·费里,1957,意大利
208,剧情,爱情,乔·赖,2005,法国
209,喜剧,爱情,高志,1993,中国香港
210,剧情,喜剧,杨·塞谬,2003,法国
211,剧情,喜剧,布莱克·爱德华,1961,美国
212,剧情,爱情,埃里克·侯,1998,法国
213,剧情,爱情,西德尼·波拉,1985,美国
214,剧情,喜剧,诺拉·艾芙,1993,美国
215,剧情,爱情,尼克·卡萨维,2004,美国
216,喜剧,爱情,亚历山大·雅,1993,法国
217,剧情,爱情,马可·伯,2019,阿根廷
