,genre0,genre1,director0,ReleaseDate,region0
83,剧情,爱情,王家,1994,中国香港
84,剧情,犯罪,北野,1993,日本
85,剧情,爱情,约翰·卡,2006,美国
86,剧情,动作,徐,1991,中国香港
87,剧情,unknown,巴瑞·莱文,1988,美国
88,剧情,爱情,张之,1997,中国香港
89,剧情,unknown,费德里科·费里,1957,意大利
90,剧情,爱情,理查德·林克莱,2004,美国
91,剧情,家庭,杰瑞·扎克,1996,美国
92,剧情,喜剧,高畑,1994,日本
93,剧情,喜剧,马克·韦,2009,美国
94,剧情,喜剧,威廉·惠,1953,美国
95,剧情,爱情,程小,1992,中国香港
96,剧情,爱情,陈可,1996,中国香港
97,剧情,爱情,英格玛·伯格,1973,瑞典
98,剧情,爱情,李,2005,美国
99,剧情,爱情,王家,1994,中国香港
100,爱情,动画,罗恩·克莱蒙,1989,美国
101,剧情,爱情,刘伟,2006,韩国
102,剧情,爱情,陈可,1996,中国香港
103,剧情,喜剧,伍迪·艾,1997,美国
104,剧情,爱情,王家,2004,中国香港
105,剧情,爱情,谢米姆·萨尔,2008,英国
106,剧情,传记,朗·霍华,2001,美国
107,剧情,爱情,阿布戴·柯西,2013,法国
108,剧情,喜剧,巴斯特·基,1926,美国
109,剧情,传记,马丁·波渥,2008,法国
110,剧情,爱情,托德·海因,2015,英国
111,剧情,历史,贾樟,2000,中国大陆
112,剧情,爱情,克日什托夫·基耶斯洛夫斯,1991,法国
113,剧情,喜剧,达米安·斯兹弗,2014,阿根廷
114,剧情,爱情,王家,1994,中国香港
115,剧情,爱情,杰瑞·扎,1990,美国
116,剧情,爱情,弗朗索瓦·特吕,1962,法国
117,剧情,unknown,费德里科·费里,1957,意大利
118,喜剧,unknown,比利·怀尔,1959,美国
119,爱情,动画,新海,2013,日本
120,剧情,家庭,杜琪,1989,中国香港
121,悬疑,惊悚,布莱恩·辛,1995,德国
122,喜剧,家庭,Mark Water,2003,美国
123,剧情,爱情,佩德罗·阿莫多,2002,西班牙
124,剧情,家庭,沈,1948,中国大陆
125,剧情,喜剧,威廉·惠,1953,美国
126,剧情,爱情,于仁,1995,中国香港
127,剧情,运动,瑞恩·库格,2015,美国
128,动画,奇幻,宫崎,1986,日本
129,剧情,爱情,理查德·林克莱,2004,美国
130,剧情,喜剧,伍迪·艾,1979,美国
131,剧情,爱情,李,2005,美国
132,剧情,家庭,李,1991,中国台湾
133,剧情,爱情,安东尼·明格,1996,美国
134,剧情,爱情,理查德·林克莱,2004,美国
135,喜剧,爱情,徐,1995,中国香港
136,剧情,爱情,乔·赖,2005,法国
137,剧情,爱情,詹姆斯·卡梅,1997,美国
138,喜剧,爱情,罗杰·米歇,1999,英国
139,剧情,爱情,瑟琳·席安,2019,法国
140,剧情,unknown,费德里科·费里,1957,意大利
141,剧情,爱情,弗朗西斯·,2017,英国
142,喜剧,爱情,弗兰克·卡普,1934,美国
143,剧情,情色,路易斯·布努埃,1967,法国
144,剧情,喜剧,威廉·惠,1953,美国
145,剧情,喜剧,罗永,2007,中国大陆
146,剧情,动画,汉密尔顿·卢斯,1940,美国
147,动画,短片,陈,2018,中国大陆
148,动画,短片,陈,2018,中国大陆
149,喜剧,爱情,李力,1993,中国香港
150,剧情,爱情,王家,2000,中国香港
151,剧情,爱情,王家,1994,中国香港
152,剧情,爱情,克日什托夫·基耶斯洛夫斯,1991,法国
153,动作,犯罪,罗伯特·高洛,1973,美国
154,剧情,爱情,乔·舒马,2004,英国
155,剧情,爱情,乔·赖,2005,法国
156,剧情,爱情,伍迪·艾,2008,西班牙
157,剧情,爱情,佩德罗·阿莫多,2002,西班牙
158,喜剧,爱情,诺拉·艾芙,1998,美国
159,爱情,动画,克莱德·杰洛尼,1950,美国
160,剧情,战争,斯坦利·库布里,1953,美国
161,剧情,音乐,安南德·图克,1998,英国
162,剧情,爱情,王家,2000,中国香港
163,动画,奇幻,宫崎,1984,日本
164,剧情,爱情,王家,1994,中国香港
165,喜剧,动作,袁和,1993,中国香港
166,剧情,爱情,尼克·卡萨维,2004,美国
167,剧情,爱情,理查德·林克莱,1995,美国
168,剧情,爱情,斯坦利·库布里,1962,美国
169,剧情,动作,徐浩,2015,中国大陆
170,剧情,爱情,王家,1994,中国香港
171,剧情,爱情,王家,1994,中国香港
172,剧情,爱情,理查德·林克莱,2004,美国
173,剧情,爱情,郭在,2003,韩国
174,剧情,喜剧,马克·韦,2009,美国
175,剧情,爱情,王家,1994,中国香港
176,喜剧,爱情,王,1991,中国香港
177,剧情,喜剧,岩井俊,2004,日本
178,剧情,unknown,安德烈·塔可夫斯,1983,苏联
179,爱情,奇幻,李铉,2000,韩国
180,剧情,爱情,张婉,1987,中国香港
181,剧情,unknown,陈可,2013,中国大陆
182,剧情,爱情,陈可,1996,中国香港
183,剧情,爱情,关锦,1987,中国香港
184,剧情,爱情,李相,2010,日本
185,剧情,爱情,关锦,2001,中国大陆
186,剧情,爱情,茂文·勒鲁,1940,美国
187,剧情,悬疑,阿尔弗雷德·希区柯,1941,美国
188,剧情,爱情,尼克·卡萨维,2004,美国
189,剧情,unknown,杨德,1994,中国台湾
190,爱情,动画,威廉·科特雷,1937,美国
191,剧情,爱情,乔治·库,1964,美国
192,剧情,科幻,罗伯特·泽米吉,1997,美国
193,冒险,unknown,尼古拉·瓦尼,2019,法国
194,剧情,爱情,达米恩·查泽,2016,美国
195,剧情,爱情,贾樟,2006,中国大陆
196,剧情,爱情,弗朗索瓦·特吕,1962,法国
197,剧情,情色,拉斯·冯·提,2013,丹麦
198,剧情,unknown,维姆·文德,1984,西德
199,剧情,犯罪,让-吕克·戈达,1964,法国
200,喜剧,爱情,查理·卓别,1925,美国
201,喜剧,动作,李力,1994,中国香港
202,剧情,爱情,陈可,1996,中国香港
203,剧情,爱情,山田洋,2006,日本
204,剧情,爱情,丹尼·博伊,2008,英国
205,剧情,喜剧,伍迪·艾,1979,美国
206,剧情,喜剧,威廉·惠,1953,美国
207,剧情,家庭,英格玛·伯格,1978,瑞典
208,剧情,爱情,诺亚·鲍姆巴,2019,英国
209,喜剧,家庭,高志,1994,中国香港
210,剧情,爱情,理查德·林克莱,2004,美国
211,剧情,喜剧,比利·怀尔,1954,美国
212,剧情,爱情,埃里克·侯,1992,法国
213,剧情,爱情,佩德罗·阿莫多,2002,西班牙
214,喜剧,爱情,盖瑞·马歇,1990,美国
215,剧情,爱情,理查德·林克莱,1995,美国
216,喜剧,爱情,克洛德·皮诺,1982,法国
217,剧情,同性,罗宾·坎皮,2017,法国
