,genre0,genre1,director0,ReleaseDate,region0
99,动作,科幻,安东尼·罗,2018,美国
100,喜剧,动作,周星,2004,中国大陆
101,科幻,惊悚,史蒂文·斯皮尔伯,2002,美国
102,动作,科幻,路易斯·莱特里,2008,美国
103,剧情,喜剧,张艺,1997,中国大陆
104,剧情,喜剧,王,1990,中国香港
105,喜剧,古装,杜琪,1992,中国香港
106,喜剧,古装,杜琪,1992,中国香港
107,剧情,动作,元,1995,中国香港
108,剧情,喜剧,王,1994,中国香港
109,剧情,爱情,今,2001,日本
110,动作,科幻,乔·沃,2017,美国
111,科幻,惊悚,雷德利·斯科,1982,美国
112,动作,悬疑,保罗·格林格拉,2007,美国
113,动作,科幻,乔斯·韦,2012,美国
114,动作,科幻,罗兰·艾默里,1996,美国
115,喜剧,动作,李力,1994,中国香港
116,动作,科幻,大友克,1988,日本
117,剧情,动作,皮埃尔·莫瑞,2008,法国
118,科幻,惊悚,斯坦利·库布里,1968,英国
119,剧情,悬疑,忻钰,2017,中国大陆
120,剧情,动作,元,1994,中国香港
